index,Package,Vulnerability,OS,Package_Version
3622,binutils,CVE-2018-17360,debian:9,#MAXV#
3623,binutils,CVE-2017-7210,debian:9,2.28-3
3624,binutils,CVE-2017-16831,debian:9,#MAXV#
3625,binutils,CVE-2018-18484,debian:9,#MAXV#
3626,binutils,CVE-2017-14934,debian:9,#MAXV#
3627,binutils,CVE-2017-13716,debian:9,#MAXV#
3628,binutils,CVE-2017-7209,debian:9,2.28-3
3629,binutils,CVE-2017-12455,debian:9,#MAXV#
3630,binutils,CVE-2018-17985,debian:9,#MAXV#
3631,binutils,CVE-2018-12934,debian:9,#MAXV#
3632,binutils,CVE-2018-9996,debian:9,#MAXV#
3633,binutils,CVE-2018-18701,debian:9,#MAXV#
3634,binutils,CVE-2016-2226,debian:9,2.27.51.20161102-1
3635,binutils,CVE-2017-8397,debian:9,2.28-5
3636,binutils,CVE-2018-20673,debian:9,#MAXV#
3637,binutils,CVE-2017-12799,debian:9,#MAXV#
3638,binutils,CVE-2008-2310,debian:9,2.18.1~cvs20080103-1
3639,binutils,CVE-2017-16827,debian:9,#MAXV#
3640,binutils,CVE-2017-15023,debian:9,#MAXV#
3641,binutils,CVE-2017-9954,debian:9,#MAXV#
3642,binutils,CVE-2017-9043,debian:9,#MAXV#
3643,binutils,CVE-2016-6131,debian:9,2.27.51.20161102-1
3644,binutils,CVE-2017-9742,debian:9,#MAXV#
3645,binutils,CVE-2018-10534,debian:9,#MAXV#
3646,binutils,CVE-2017-9040,debian:9,#MAXV#
3647,binutils,CVE-2017-12453,debian:9,#MAXV#
3648,binutils,CVE-2017-16829,debian:9,#MAXV#
3649,binutils,CVE-2017-7614,debian:9,2.28-4
3650,binutils,CVE-2017-9750,debian:9,#MAXV#
3651,binutils,CVE-2019-9075,debian:9,#MAXV#
3652,binutils,CVE-2017-12448,debian:9,#MAXV#
3653,binutils,CVE-2018-18483,debian:9,#MAXV#
3654,binutils,CVE-2017-8394,debian:9,2.28-5
3655,binutils,CVE-2005-4807,debian:9,2.17-1
3656,binutils,CVE-2017-9747,debian:9,#MAXV#
3657,binutils,CVE-2017-16832,debian:9,#MAXV#
3658,binutils,CVE-2017-12451,debian:9,#MAXV#
3659,binutils,CVE-2018-20623,debian:9,#MAXV#
3660,binutils,CVE-2017-12454,debian:9,#MAXV#
3661,binutils,CVE-2018-20651,debian:9,#MAXV#
3662,binutils,CVE-2017-7223,debian:9,2.27.51.20161212-1
3663,binutils,CVE-2019-9071,debian:9,#MAXV#
3664,binutils,CVE-2017-17080,debian:9,#MAXV#
3665,binutils,CVE-2017-13710,debian:9,#MAXV#
3666,binutils,CVE-2018-7569,debian:9,#MAXV#
3667,binutils,CVE-2018-12700,debian:9,#MAXV#
3668,binutils,CVE-2017-15024,debian:9,#MAXV#
3669,binutils,CVE-2017-8395,debian:9,2.28-5
3670,binutils,CVE-2017-9039,debian:9,#MAXV#
3671,binutils,CVE-2012-3509,debian:9,2.22-8
3672,binutils,CVE-2018-19931,debian:9,#MAXV#
3673,binutils,CVE-2017-9751,debian:9,#MAXV#
3674,binutils,CVE-2017-9749,debian:9,#MAXV#
3675,binutils,CVE-2017-6969,debian:9,2.28-3
3676,binutils,CVE-2017-15225,debian:9,#MAXV#
3677,binutils,CVE-2017-9041,debian:9,#MAXV#
3678,binutils,CVE-2017-9746,debian:9,#MAXV#
3679,binutils,CVE-2017-7303,debian:9,2.27.51.20161212-1
3680,binutils,CVE-2017-15021,debian:9,#MAXV#
3681,binutils,CVE-2017-14529,debian:9,#MAXV#
3682,binutils,CVE-2017-15025,debian:9,#MAXV#
3683,binutils,CVE-2018-10373,debian:9,#MAXV#
3684,binutils,CVE-2018-20712,debian:9,#MAXV#
3685,binutils,CVE-2018-6872,debian:9,#MAXV#
3686,binutils,CVE-2017-9752,debian:9,#MAXV#
3687,binutils,CVE-2017-12457,debian:9,#MAXV#
3688,binutils,CVE-2014-8501,debian:9,2.24.90.20141104-1
3689,binutils,CVE-2017-15996,debian:9,#MAXV#
3690,binutils,CVE-2017-9044,debian:9,#MAXV#
3691,binutils,CVE-2018-18309,debian:9,#MAXV#
3692,binutils,CVE-2017-9754,debian:9,#MAXV#
3693,binutils,CVE-2006-2362,debian:9,2.17-1
3694,binutils,CVE-2017-17126,debian:9,#MAXV#
3695,binutils,CVE-2017-9744,debian:9,#MAXV#
3696,binutils,CVE-2017-14940,debian:9,#MAXV#
3697,binutils,CVE-2017-14930,debian:9,#MAXV#
3698,binutils,CVE-2018-7570,debian:9,#MAXV#
3699,binutils,CVE-2017-14933,debian:9,#MAXV#
3700,binutils,CVE-2005-4808,debian:9,2.17-1
3701,binutils,CVE-2017-7224,debian:9,2.27.51.20161201-1
3702,binutils,CVE-2017-12967,debian:9,#MAXV#
3703,binutils,CVE-2018-6759,debian:9,#MAXV#
3704,binutils,CVE-2017-9745,debian:9,#MAXV#
3705,binutils,CVE-2017-7225,debian:9,2.27.51.20161201-1
3706,binutils,CVE-2017-14333,debian:9,#MAXV#
3707,binutils,CVE-2017-14729,debian:9,#MAXV#
3708,binutils,CVE-2017-7300,debian:9,2.27.51.20161212-1
3709,binutils,CVE-2017-9038,debian:9,#MAXV#
3710,binutils,CVE-2016-4487,debian:9,2.27.51.20161102-1
3711,binutils,CVE-2017-15938,debian:9,#MAXV#
3712,binutils,CVE-2018-19932,debian:9,#MAXV#
3713,binutils,CVE-2017-8421,debian:9,2.28-5
3714,binutils,CVE-2019-14250,debian:9,#MAXV#
3715,binutils,CVE-2019-17451,debian:9,#MAXV#
3716,binutils,CVE-2019-17450,debian:9,#MAXV#
3717,binutils,CVE-2019-17450,debian:9,#MAXV#
3718,binutils,CVE-2019-17451,debian:9,#MAXV#
3719,binutils,CVE-2017-9954,debian:unstable,2.29-1
3720,binutils,CVE-2018-7569,debian:unstable,2.30-6
3721,binutils,CVE-2019-9073,debian:unstable,2.32.51.20190707-1
3722,binutils,CVE-2018-18606,debian:unstable,2.32.51.20190707-1
3723,binutils,CVE-2016-4489,debian:unstable,2.27.51.20161102-1
3724,binutils,CVE-2018-19932,debian:unstable,2.32.51.20190707-1
3725,binutils,CVE-2006-2362,debian:unstable,2.17-1
3726,binutils,CVE-2017-12453,debian:unstable,2.29-9
3727,binutils,CVE-2005-4807,debian:unstable,2.17-1
3728,binutils,CVE-2017-9750,debian:unstable,2.29-1
3729,binutils,CVE-2017-7223,debian:unstable,2.27.51.20161212-1
3730,binutils,CVE-2018-18484,debian:unstable,2.32.51.20190707-1
3731,binutils,CVE-2017-14939,debian:unstable,2.29.90.20180122-1
3732,binutils,CVE-2017-15938,debian:unstable,2.29.90.20180122-1
3733,binutils,CVE-2017-7210,debian:unstable,2.28-3
3734,binutils,CVE-2018-12934,debian:unstable,#MAXV#
3735,binutils,CVE-2018-1000876,debian:unstable,2.32.51.20190707-1
3736,binutils,CVE-2017-8421,debian:unstable,2.28-5
3737,binutils,CVE-2017-15996,debian:unstable,2.29.90.20180122-1
3738,binutils,CVE-2018-20671,debian:unstable,2.32.51.20190707-1
3739,binutils,CVE-2018-7570,debian:unstable,2.30-6
3740,binutils,CVE-2017-14129,debian:unstable,2.29-10
3741,binutils,CVE-2017-15225,debian:unstable,2.29.90.20180122-1
3742,binutils,CVE-2019-14444,debian:unstable,2.32.51.20190813-1
3743,binutils,CVE-2018-17360,debian:unstable,2.32.51.20190707-1
3744,binutils,CVE-2005-4808,debian:unstable,2.17-1
3745,binutils,CVE-2017-7209,debian:unstable,2.28-3
3746,binutils,CVE-2017-9742,debian:unstable,2.29-1
3747,binutils,CVE-2017-14933,debian:unstable,2.29.90.20180122-1
3748,binutils,CVE-2018-10373,debian:unstable,2.30.90.20180627-1
3749,binutils,CVE-2018-20002,debian:unstable,2.32.51.20190707-1
3750,binutils,CVE-2017-7227,debian:unstable,2.27.51.20161212-1
3751,binutils,CVE-2018-12697,debian:unstable,2.32.51.20190707-1
3752,binutils,CVE-2017-7304,debian:unstable,2.27.51.20161212-1
3753,binutils,CVE-2018-12700,debian:unstable,2.32.51.20190707-1
3754,binutils,CVE-2017-8396,debian:unstable,2.28-5
3755,binutils,CVE-2017-9042,debian:unstable,2.29-1
3756,binutils,CVE-2017-12455,debian:unstable,2.29-8
3757,binutils,CVE-2017-15022,debian:unstable,2.29.90.20180122-1
3758,binutils,CVE-2019-9077,debian:unstable,2.32.51.20190707-1
3759,binutils,CVE-2017-8398,debian:unstable,2.28-5
3760,binutils,CVE-2018-10534,debian:unstable,2.30.90.20180627-1
3761,binutils,CVE-2017-12459,debian:unstable,2.29-8
3762,binutils,CVE-2017-12448,debian:unstable,2.29-9
3763,binutils,CVE-2017-12456,debian:unstable,2.29-9
3764,binutils,CVE-2018-18607,debian:unstable,2.32.51.20190707-1
3765,binutils,CVE-2019-9071,debian:unstable,2.32.51.20190707-1
3766,binutils,CVE-2017-14529,debian:unstable,2.29-10
3767,binutils,CVE-2017-9747,debian:unstable,2.29-1
3768,binutils,CVE-2017-9043,debian:unstable,2.29-1
3769,binutils,CVE-2018-12698,debian:unstable,2.32.51.20190707-1
3770,binutils,CVE-2018-17985,debian:unstable,2.32.51.20190707-1
3771,binutils,CVE-2017-14932,debian:unstable,2.29.90.20180122-1
3772,binutils,CVE-2017-9756,debian:unstable,2.29-1
3773,binutils,CVE-2017-16832,debian:unstable,2.29.90.20180122-1
3774,binutils,CVE-2016-4488,debian:unstable,2.27.51.20161102-1
3775,binutils,CVE-2017-7301,debian:unstable,2.27.51.20161212-1
3776,binutils,CVE-2018-17359,debian:unstable,2.32.51.20190707-1
3777,binutils,CVE-2019-9075,debian:unstable,2.32.51.20190707-1
3778,binutils,CVE-2017-9748,debian:unstable,2.29-1
3779,binutils,CVE-2017-7300,debian:unstable,2.27.51.20161212-1
3780,binutils,CVE-2017-12799,debian:unstable,2.29-9
3781,binutils,CVE-2017-9749,debian:unstable,2.29-1
3782,binutils,CVE-2016-4493,debian:unstable,2.27.51.20161102-1
3783,binutils,CVE-2018-10535,debian:unstable,2.30.90.20180627-1
3784,binutils,CVE-2018-6759,debian:unstable,2.30-3
3785,binutils,CVE-2018-18700,debian:unstable,2.32.51.20190707-1
3786,binutils,CVE-2016-4490,debian:unstable,2.27.51.20161102-1
3787,binutils,CVE-2018-17794,debian:unstable,2.32.51.20190707-1
3788,binutils,CVE-2017-14934,debian:unstable,2.29.90.20180122-1
3789,binutils,CVE-2014-8504,debian:unstable,2.24.90.20141104-1
3790,binutils,CVE-2017-16826,debian:unstable,2.29.90.20180122-1
3791,binutils,CVE-2017-14974,debian:unstable,2.29.1-2
3792,binutils,CVE-2018-18701,debian:unstable,2.32.51.20190707-1
3793,binutils,CVE-2017-6969,debian:unstable,2.28-3
3794,binutils,CVE-2008-2310,debian:unstable,2.18.1~cvs20080103-1
3795,binutils,CVE-2017-9755,debian:unstable,2.29-1
3796,binutils,CVE-2019-12972,debian:unstable,2.32.51.20190707-1
3797,binutils,CVE-2017-8394,debian:unstable,2.28-5
3798,binutils,CVE-2017-6965,debian:unstable,2.28-3
3799,binutils,CVE-2017-13757,debian:unstable,2.29-10
3800,binutils,CVE-2018-20623,debian:unstable,#MAXV#
3801,binutils,CVE-2017-16827,debian:unstable,2.29.90.20180122-1
3802,binutils,CVE-2017-9744,debian:unstable,2.29-1
3803,binutils,CVE-2018-6543,debian:unstable,2.30-3
3804,binutils,CVE-2016-6131,debian:unstable,2.27.51.20161102-1
3805,binutils,CVE-2017-14729,debian:unstable,2.29.1-2
3806,binutils,CVE-2014-9939,debian:unstable,2.25.90.20151125-1
3807,binutils,CVE-2017-12451,debian:unstable,2.29-9
3808,binutils,CVE-2017-7226,debian:unstable,2.27.51.20161212-1
3809,binutils,CVE-2017-9039,debian:unstable,2.28-6
3810,binutils,CVE-2017-6966,debian:unstable,2.28-3
3811,binutils,CVE-2017-12449,debian:unstable,2.29-8
3812,binutils,CVE-2014-8502,debian:unstable,2.24.90.20141104-1
3813,binutils,CVE-2014-8737,debian:unstable,2.24.90.20141124-1
3814,binutils,CVE-2018-18309,debian:unstable,2.32.51.20190707-1
3815,binutils,CVE-2018-17358,debian:unstable,2.32.51.20190707-1
3816,binutils,CVE-2018-18605,debian:unstable,2.32.51.20190707-1
3817,binutils,CVE-2017-12458,debian:unstable,2.29-8
3818,binutils,CVE-2017-14333,debian:unstable,2.29-9
3819,binutils,CVE-2018-6872,debian:unstable,2.30-4
3820,binutils,CVE-2018-13033,debian:unstable,2.30.90.20180627-1
3821,binutils,CVE-2017-17124,debian:unstable,2.29.90.20180122-1
3822,binutils,CVE-2017-14745,debian:unstable,2.29-11
3823,binutils,CVE-2017-7225,debian:unstable,2.27.51.20161201-1
3824,binutils,CVE-2017-15024,debian:unstable,2.29.90.20180122-1
3825,binutils,CVE-2018-18483,debian:unstable,#MAXV#
3826,binutils,CVE-2017-13710,debian:unstable,2.29-9
3827,binutils,CVE-2017-7302,debian:unstable,2.27.51.20161212-1
3828,binutils,CVE-2017-9752,debian:unstable,2.29-1
3829,binutils,CVE-2017-9041,debian:unstable,2.28-6
3830,binutils,CVE-2018-7568,debian:unstable,2.30-6
3831,binutils,CVE-2019-9074,debian:unstable,2.32.51.20190707-1
3832,binutils,CVE-2016-2226,debian:unstable,2.27.51.20161102-1
3833,binutils,CVE-2017-16828,debian:unstable,2.29.90.20180122-1
3834,binutils,CVE-2017-9751,debian:unstable,2.29-1
3835,binutils,CVE-2017-13716,debian:unstable,#MAXV#
3836,binutils,CVE-2018-7643,debian:unstable,2.30-6
3837,binutils,CVE-2017-9753,debian:unstable,2.29-1
3838,binutils,CVE-2017-17123,debian:unstable,2.29.90.20180122-1
3839,binutils,CVE-2017-7303,debian:unstable,2.27.51.20161212-1
3840,binutils,CVE-2017-9743,debian:unstable,2.29-1
3841,binutils,CVE-2017-17126,debian:unstable,2.29.90.20180122-1
3842,binutils,CVE-2017-8393,debian:unstable,2.28-5
3843,binutils,CVE-2018-19931,debian:unstable,2.32.51.20190707-1
3844,binutils,CVE-2019-1010204,debian:unstable,#MAXV#
3845,binutils,CVE-2018-20673,debian:unstable,#MAXV#
3846,binutils,CVE-2019-14250,debian:unstable,#MAXV#
3847,binutils,CVE-2017-12457,debian:unstable,2.29-8
3848,binutils,CVE-2014-8484,debian:unstable,2.24.51.20140903-1
3849,binutils,CVE-2018-6323,debian:unstable,2.30-3
3850,binutils,CVE-2017-17121,debian:unstable,2.29.90.20180122-1
3851,binutils,CVE-2018-9138,debian:unstable,2.32.51.20190707-1
3852,binutils,CVE-2017-9754,debian:unstable,2.29-1
3853,binutils,CVE-2017-7224,debian:unstable,2.27.51.20161201-1
3854,binutils,CVE-2017-12452,debian:unstable,2.29-9
3855,binutils,CVE-2014-8485,debian:unstable,2.24.90.20141104-1
3856,binutils,CVE-2018-9996,debian:unstable,#MAXV#
3857,binutils,CVE-2014-8501,debian:unstable,2.24.90.20141104-1
3858,binutils,CVE-2016-4487,debian:unstable,2.27.51.20161102-1
3859,binutils,CVE-2017-9044,debian:unstable,2.29-1
3860,binutils,CVE-2017-12967,debian:unstable,2.29-5
3861,binutils,CVE-2017-17125,debian:unstable,2.29.90.20180122-1
3862,binutils,CVE-2017-16829,debian:unstable,2.29.90.20180122-1
3863,binutils,CVE-2017-14940,debian:unstable,2.29.90.20180122-1
3864,binutils,CVE-2014-8503,debian:unstable,2.24.90.20141104-1
3865,binutils,CVE-2017-12454,debian:unstable,2.29-9
3866,binutils,CVE-2017-12450,debian:unstable,2.29-9
3867,binutils,CVE-2017-8395,debian:unstable,2.28-5
3868,binutils,CVE-2018-20712,debian:unstable,#MAXV#
3869,binutils,CVE-2017-9746,debian:unstable,2.29-1
3870,binutils,CVE-2018-10372,debian:unstable,2.30.90.20180627-1
3871,binutils,CVE-2017-15023,debian:unstable,2.29.90.20180122-1
3872,binutils,CVE-2017-14930,debian:unstable,2.29.90.20180122-1
3873,binutils,CVE-2017-9745,debian:unstable,2.29-1
3874,binutils,CVE-2016-4492,debian:unstable,2.27.51.20161102-1
3875,binutils,CVE-2014-8738,debian:unstable,2.24.90.20141124-1
3876,binutils,CVE-2017-9040,debian:unstable,2.29-1
3877,binutils,CVE-2017-15021,debian:unstable,2.29.90.20180122-1
3878,binutils,CVE-2017-8397,debian:unstable,2.28-5
3879,binutils,CVE-2017-7299,debian:unstable,2.27.51.20161220-1
3880,binutils,CVE-2018-20651,debian:unstable,2.32.51.20190707-1
3881,binutils,CVE-2017-9038,debian:unstable,2.28-6
3882,binutils,CVE-2017-17080,debian:unstable,2.29.90.20180122-1
3883,binutils,CVE-2019-1010180,debian:unstable,2.32.51.20190707-1
3884,binutils,CVE-2019-9070,debian:unstable,2.32.51.20190707-1
3885,binutils,CVE-2016-4491,debian:unstable,2.28-3
3886,binutils,CVE-2018-8945,debian:unstable,2.30.90.20180627-1
3887,binutils,CVE-2017-14130,debian:unstable,2.29-9
3888,binutils,CVE-2017-15025,debian:unstable,2.29.90.20180122-1
3889,binutils,CVE-2017-14128,debian:unstable,2.29-9
3890,binutils,CVE-2017-7614,debian:unstable,2.28-4
3891,binutils,CVE-2018-7208,debian:unstable,2.30-6
3892,binutils,CVE-2017-14938,debian:unstable,2.29.90.20180122-1
3893,binutils,CVE-2012-3509,debian:unstable,2.22-8
3894,binutils,CVE-2017-17122,debian:unstable,2.29.90.20180122-1
3895,binutils,CVE-2017-16831,debian:unstable,2.29.90.20180122-1
3896,binutils,CVE-2017-16830,debian:unstable,2.29.90.20180122-1
3897,binutils,CVE-2017-15020,debian:unstable,2.29.90.20180122-1
3898,binutils,CVE-2018-7642,debian:unstable,2.30-6
3899,binutils,CVE-2018-12699,debian:unstable,2.32.51.20190707-1
3900,binutils,CVE-2017-9955,debian:unstable,2.29-1
3901,binutils,CVE-2019-17450,debian:unstable,#MAXV#
3902,binutils,CVE-2019-17451,debian:unstable,#MAXV#
3903,binutils,CVE-2019-17451,debian:unstable,#MAXV#
3904,binutils,CVE-2019-17450,debian:unstable,#MAXV#
3905,binutils,CVE-2017-15020,debian:10,2.29.90.20180122-1
3906,binutils,CVE-2017-8394,debian:10,2.28-5
3907,binutils,CVE-2018-12698,debian:10,#MAXV#
3908,binutils,CVE-2018-18606,debian:10,#MAXV#
3909,binutils,CVE-2017-9039,debian:10,2.28-6
3910,binutils,CVE-2019-9071,debian:10,#MAXV#
3911,binutils,CVE-2017-8396,debian:10,2.28-5
3912,binutils,CVE-2014-8737,debian:10,2.24.90.20141124-1
3913,binutils,CVE-2017-16831,debian:10,2.29.90.20180122-1
3914,binutils,CVE-2019-9075,debian:10,#MAXV#
3915,binutils,CVE-2017-12967,debian:10,2.29-5
3916,binutils,CVE-2017-12456,debian:10,2.29-9
3917,binutils,CVE-2017-14930,debian:10,2.29.90.20180122-1
3918,binutils,CVE-2017-17125,debian:10,2.29.90.20180122-1
3919,binutils,CVE-2014-8504,debian:10,2.24.90.20141104-1
3920,binutils,CVE-2017-17122,debian:10,2.29.90.20180122-1
3921,binutils,CVE-2017-9748,debian:10,2.29-1
3922,binutils,CVE-2017-16828,debian:10,2.29.90.20180122-1
3923,binutils,CVE-2017-12455,debian:10,2.29-8
3924,binutils,CVE-2018-9996,debian:10,#MAXV#
3925,binutils,CVE-2017-9746,debian:10,2.29-1
3926,binutils,CVE-2017-9743,debian:10,2.29-1
3927,binutils,CVE-2016-4488,debian:10,2.27.51.20161102-1
3928,binutils,CVE-2017-8398,debian:10,2.28-5
3929,binutils,CVE-2017-6965,debian:10,2.28-3
3930,binutils,CVE-2017-6969,debian:10,2.28-3
3931,binutils,CVE-2019-14444,debian:10,#MAXV#
3932,binutils,CVE-2016-4489,debian:10,2.27.51.20161102-1
3933,binutils,CVE-2017-14130,debian:10,2.29-9
3934,binutils,CVE-2017-9753,debian:10,2.29-1
3935,binutils,CVE-2014-8738,debian:10,2.24.90.20141124-1
3936,binutils,CVE-2017-9747,debian:10,2.29-1
3937,binutils,CVE-2017-12450,debian:10,2.29-9
3938,binutils,CVE-2014-8503,debian:10,2.24.90.20141104-1
3939,binutils,CVE-2017-9043,debian:10,2.29-1
3940,binutils,CVE-2018-7208,debian:10,2.30-6
3941,binutils,CVE-2018-19932,debian:10,#MAXV#
3942,binutils,CVE-2017-7225,debian:10,2.27.51.20161201-1
3943,binutils,CVE-2017-15022,debian:10,2.29.90.20180122-1
3944,binutils,CVE-2017-17126,debian:10,2.29.90.20180122-1
3945,binutils,CVE-2017-14932,debian:10,2.29.90.20180122-1
3946,binutils,CVE-2018-20673,debian:10,#MAXV#
3947,binutils,CVE-2017-12452,debian:10,2.29-9
3948,binutils,CVE-2018-20651,debian:10,#MAXV#
3949,binutils,CVE-2017-9044,debian:10,2.29-1
3950,binutils,CVE-2017-8395,debian:10,2.28-5
3951,binutils,CVE-2014-8501,debian:10,2.24.90.20141104-1
3952,binutils,CVE-2014-8485,debian:10,2.24.90.20141104-1
3953,binutils,CVE-2017-9745,debian:10,2.29-1
3954,binutils,CVE-2018-17794,debian:10,#MAXV#
3955,binutils,CVE-2017-7210,debian:10,2.28-3
3956,binutils,CVE-2017-7301,debian:10,2.27.51.20161212-1
3957,binutils,CVE-2017-8421,debian:10,2.28-5
3958,binutils,CVE-2017-9752,debian:10,2.29-1
3959,binutils,CVE-2017-16829,debian:10,2.29.90.20180122-1
3960,binutils,CVE-2017-9038,debian:10,2.28-6
3961,binutils,CVE-2017-15024,debian:10,2.29.90.20180122-1
3962,binutils,CVE-2019-14250,debian:10,#MAXV#
3963,binutils,CVE-2016-2226,debian:10,2.27.51.20161102-1
3964,binutils,CVE-2018-1000876,debian:10,#MAXV#
3965,binutils,CVE-2018-8945,debian:10,2.30.90.20180627-1
3966,binutils,CVE-2005-4807,debian:10,2.17-1
3967,binutils,CVE-2018-10372,debian:10,2.30.90.20180627-1
3968,binutils,CVE-2018-13033,debian:10,2.30.90.20180627-1
3969,binutils,CVE-2017-8393,debian:10,2.28-5
3970,binutils,CVE-2017-12449,debian:10,2.29-8
3971,binutils,CVE-2017-14745,debian:10,2.29-11
3972,binutils,CVE-2019-1010204,debian:10,#MAXV#
3973,binutils,CVE-2017-14934,debian:10,2.29.90.20180122-1
3974,binutils,CVE-2017-14129,debian:10,2.29-10
3975,binutils,CVE-2017-17124,debian:10,2.29.90.20180122-1
3976,binutils,CVE-2017-15021,debian:10,2.29.90.20180122-1
3977,binutils,CVE-2017-8397,debian:10,2.28-5
3978,binutils,CVE-2017-9742,debian:10,2.29-1
3979,binutils,CVE-2018-20623,debian:10,#MAXV#
3980,binutils,CVE-2018-19931,debian:10,#MAXV#
3981,binutils,CVE-2017-7227,debian:10,2.27.51.20161212-1
3982,binutils,CVE-2019-9073,debian:10,#MAXV#
3983,binutils,CVE-2016-4491,debian:10,2.28-3
3984,binutils,CVE-2018-10534,debian:10,2.30.90.20180627-1
3985,binutils,CVE-2018-10535,debian:10,2.30.90.20180627-1
3986,binutils,CVE-2017-7223,debian:10,2.27.51.20161212-1
3987,binutils,CVE-2017-7303,debian:10,2.27.51.20161212-1
3988,binutils,CVE-2018-12697,debian:10,#MAXV#
3989,binutils,CVE-2017-16826,debian:10,2.29.90.20180122-1
3990,binutils,CVE-2017-9040,debian:10,2.29-1
3991,binutils,CVE-2017-14940,debian:10,2.29.90.20180122-1
3992,binutils,CVE-2018-18607,debian:10,#MAXV#
3993,binutils,CVE-2018-6759,debian:10,2.30-3
3994,binutils,CVE-2019-1010180,debian:10,#MAXV#
3995,binutils,CVE-2018-17359,debian:10,#MAXV#
3996,binutils,CVE-2017-14933,debian:10,2.29.90.20180122-1
3997,binutils,CVE-2017-7614,debian:10,2.28-4
3998,binutils,CVE-2018-6543,debian:10,2.30-3
3999,binutils,CVE-2017-12448,debian:10,2.29-9
4000,binutils,CVE-2017-9750,debian:10,2.29-1
4001,binutils,CVE-2017-13710,debian:10,2.29-9
4002,binutils,CVE-2017-15938,debian:10,2.29.90.20180122-1
4003,binutils,CVE-2017-15996,debian:10,2.29.90.20180122-1
4004,binutils,CVE-2017-9955,debian:10,2.29-1
4005,binutils,CVE-2018-9138,debian:10,#MAXV#
4006,binutils,CVE-2017-15023,debian:10,2.29.90.20180122-1
4007,binutils,CVE-2017-12453,debian:10,2.29-9
4008,binutils,CVE-2018-18701,debian:10,#MAXV#
4009,binutils,CVE-2017-12451,debian:10,2.29-9
4010,binutils,CVE-2017-14938,debian:10,2.29.90.20180122-1
4011,binutils,CVE-2017-14729,debian:10,2.29.1-2
4012,binutils,CVE-2017-9749,debian:10,2.29-1
4013,binutils,CVE-2017-14939,debian:10,2.29.90.20180122-1
4014,binutils,CVE-2016-4487,debian:10,2.27.51.20161102-1
4015,binutils,CVE-2017-16827,debian:10,2.29.90.20180122-1
4016,binutils,CVE-2016-4490,debian:10,2.27.51.20161102-1
4017,binutils,CVE-2017-13757,debian:10,2.29-10
4018,binutils,CVE-2017-9754,debian:10,2.29-1
4019,binutils,CVE-2018-7570,debian:10,2.30-6
4020,binutils,CVE-2018-6323,debian:10,2.30-3
4021,binutils,CVE-2018-7568,debian:10,2.30-6
4022,binutils,CVE-2014-8484,debian:10,2.24.51.20140903-1
4023,binutils,CVE-2017-7224,debian:10,2.27.51.20161201-1
4024,binutils,CVE-2012-3509,debian:10,2.22-8
4025,binutils,CVE-2017-14529,debian:10,2.29-10
4026,binutils,CVE-2017-9042,debian:10,2.29-1
4027,binutils,CVE-2014-8502,debian:10,2.24.90.20141104-1
4028,binutils,CVE-2018-20671,debian:10,#MAXV#
4029,binutils,CVE-2018-20712,debian:10,#MAXV#
4030,binutils,CVE-2018-20002,debian:10,#MAXV#
4031,binutils,CVE-2017-14974,debian:10,2.29.1-2
4032,binutils,CVE-2018-12934,debian:10,#MAXV#
4033,binutils,CVE-2017-6966,debian:10,2.28-3
4034,binutils,CVE-2017-7300,debian:10,2.27.51.20161212-1
4035,binutils,CVE-2017-9756,debian:10,2.29-1
4036,binutils,CVE-2018-18483,debian:10,#MAXV#
4037,binutils,CVE-2017-15225,debian:10,2.29.90.20180122-1
4038,binutils,CVE-2006-2362,debian:10,2.17-1
4039,binutils,CVE-2017-14128,debian:10,2.29-9
4040,binutils,CVE-2017-9041,debian:10,2.28-6
4041,binutils,CVE-2018-7643,debian:10,2.30-6
4042,binutils,CVE-2019-9070,debian:10,#MAXV#
4043,binutils,CVE-2018-18484,debian:10,#MAXV#
4044,binutils,CVE-2017-17121,debian:10,2.29.90.20180122-1
4045,binutils,CVE-2008-2310,debian:10,2.18.1~cvs20080103-1
4046,binutils,CVE-2016-4493,debian:10,2.27.51.20161102-1
4047,binutils,CVE-2018-17985,debian:10,#MAXV#
4048,binutils,CVE-2017-12454,debian:10,2.29-9
4049,binutils,CVE-2018-7569,debian:10,2.30-6
4050,binutils,CVE-2017-16830,debian:10,2.29.90.20180122-1
4051,binutils,CVE-2016-4492,debian:10,2.27.51.20161102-1
4052,binutils,CVE-2017-12799,debian:10,2.29-9
4053,binutils,CVE-2017-12457,debian:10,2.29-8
4054,binutils,CVE-2017-9755,debian:10,2.29-1
4055,binutils,CVE-2018-12699,debian:10,#MAXV#
4056,binutils,CVE-2018-10373,debian:10,2.30.90.20180627-1
4057,binutils,CVE-2018-18605,debian:10,#MAXV#
4058,binutils,CVE-2017-13716,debian:10,#MAXV#
4059,binutils,CVE-2017-9954,debian:10,2.29-1
4060,binutils,CVE-2017-7302,debian:10,2.27.51.20161212-1
4061,binutils,CVE-2017-7226,debian:10,2.27.51.20161212-1
4062,binutils,CVE-2016-6131,debian:10,2.27.51.20161102-1
4063,binutils,CVE-2017-9751,debian:10,2.29-1
4064,binutils,CVE-2017-7299,debian:10,2.27.51.20161220-1
4065,binutils,CVE-2014-9939,debian:10,2.25.90.20151125-1
4066,binutils,CVE-2018-18309,debian:10,#MAXV#
