,Unnamed: 0,index,Package,Vulnerability,OS,Package_Version,OS_base_name,Date_Reported,Date_Fixed,Days_For_Fix
1350,6589,6589,mercurial,CVE-2018-13348,debian:10,4.6.1-1,debian,2018-06-06,2018-08-10,65.0
1351,6590,6590,mercurial,CVE-2018-17983,debian:10,4.7.2-1,debian,2018-10-01,2018-12-20,80.0
1352,6591,6591,mercurial,CVE-2016-3068,debian:10,3.7.3-1,debian,2016-04-17,2016-06-10,54.0
1353,6592,6592,mercurial,CVE-2008-2942,debian:10,1.0.1-2,debian,2008-06-30,,
1354,6597,6597,mercurial,CVE-2016-3105,debian:10,3.8.1-1,debian,2016-03-10,2016-05-29,80.0
1355,6598,6598,mercurial,CVE-2017-9462,debian:10,4.3.1-1,debian,2017-04-28,2017-08-12,106.0
1356,6599,6599,mercurial,CVE-2016-3630,debian:10,3.7.3-1,debian,2016-04-17,2016-06-10,54.0
1357,6600,6600,mercurial,CVE-2008-4297,debian:10,1.0.1-5.1,debian,2008-08-13,,
1358,6601,6601,mercurial,CVE-2010-4237,debian:10,1.6.4-1,debian,2010-10-08,,
1359,6697,6697,mercurial,ELSA-2017-2489,oracle:7,0:2.6.2-8.el7_4,oracle,,,
1360,6698,6698,mercurial,ELSA-2017-1576,oracle:7,0:2.6.2-7.el7_3,oracle,,,
1361,6699,6699,mercurial,ELSA-2019-2276,oracle:7,0:2.6.2-10.el7,oracle,,,
1362,6700,6700,mercurial,ELSA-2016-0706,oracle:7,0:2.6.2-6.el7_2,oracle,,,
1363,6702,6702,mercurial,RHSA-2017:2489,centos:7,0:2.6.2-8.el7_4,centos,,,
1364,6703,6703,mercurial,RHSA-2017:1576,centos:7,0:2.6.2-7.el7_3,centos,,,
1365,6704,6704,mercurial,RHSA-2016:0706,centos:7,0:2.6.2-6.el7_2,centos,2016-04-17,,
1366,6705,6705,mercurial,RHSA-2019:2276,centos:7,0:2.6.2-10.el7,centos,,,
1367,6707,6707,sysstat,CVE-2004-0107,debian:unstable,5.0.2-1,debian,2004-03-10,,
1368,6708,6708,sysstat,CVE-2004-0108,debian:unstable,5.0.2-1,debian,2004-03-10,,
1369,6709,6709,sysstat,CVE-2018-19416,debian:unstable,12.0.3-2,debian,2018-11-20,2019-04-11,142.0
1370,6710,6710,sysstat,CVE-2018-19517,debian:unstable,12.0.3-2,debian,2018-11-22,2019-04-11,140.0
1371,6711,6711,sysstat,CVE-2019-16167,debian:unstable,#MAXV#,debian,2019-08-02,,
1372,6723,6723,sysstat,ELSA-2011-1005,oracle:5,0:7.0.2-11.el5,oracle,,,
1373,6724,6724,sysstat,RHSA-2011:1005,centos:5,0:7.0.2-11.el5,centos,2007-08-14,,
1374,6725,6725,bash,CVE-2016-9401,alpine:v3.3,4.3.42-r5,alpine,2016-11-17,,
1375,6726,6726,bash,CVE-2016-0634,alpine:v3.8,4.4.12-r1,alpine,2016-09-16,,
1376,6732,6732,bash,CVE-2014-7169,debian:8,4.3-9.2,debian,2014-09-24,2014-10-06,12.0
1377,6733,6733,bash,CVE-2014-7187,debian:8,4.3-9.2,debian,2014-09-26,2014-10-06,10.0
1378,6734,6734,bash,CVE-2008-5374,debian:8,4.0-2,debian,2008-08-13,,
1379,6735,6735,bash,CVE-2012-3410,debian:8,4.2-4,debian,2012-07-17,,
1380,6736,6736,bash,CVE-2019-9924,debian:8,4.3-11+deb8u2,debian,2018-11-14,,
1381,6737,6737,bash,CVE-2014-6271,debian:8,4.3-9.1,debian,2014-09-24,2014-09-27,3.0
1382,6740,6740,bash,CVE-2016-7543,debian:8,4.3-11+deb8u1,debian,2016-09-16,2017-01-14,120.0
1383,6741,6741,bash,CVE-2014-6277,debian:8,4.3-9.2,debian,2014-09-27,2014-10-06,9.0
1384,6742,6742,bash,CVE-2014-6278,debian:8,4.3-9.2,debian,2014-09-27,2014-10-06,9.0
1385,6743,6743,bash,CVE-2014-7186,debian:8,4.3-9.2,debian,2014-09-26,2014-10-06,10.0
1386,6744,6744,bash,CVE-2012-6711,debian:8,4.3-1,debian,2019-06-17,2014-03-05,1930.0
1387,6756,6756,bash,CVE-2017-5932,debian:10,4.4-3,debian,2017-02-07,2017-01-25,13.0
1388,6822,6822,bash,ELSA-2011-1073,oracle:5,0:3.2-32.el5,oracle,,,
1389,6823,6823,bash,ELSA-2014-3094,oracle:5,0:3.2-33.el5_11.4.0.1,oracle,,,
1390,6824,6824,bash,ELSA-2014-1306,oracle:5,0:3.2-33.el5_11.4,oracle,,,
1391,6825,6825,bash,ELSA-2014-1293,oracle:5,0:3.2-33.el5.1,oracle,,,
1392,6826,6826,bash,ELSA-2014-3077,oracle:5,0:3.2-33.el5.1.0.1,oracle,,,
1393,6827,6827,bash,ELSA-2014-3093,oracle:6,0:4.1.2-29.el6.0.1,oracle,,,
1394,6828,6828,bash,ELSA-2014-3075,oracle:6,0:4.1.2-15.el6_5.1.0.1,oracle,,,
1395,6829,6829,bash,ELSA-2017-0725,oracle:6,0:4.1.2-48.el6,oracle,,,
1396,6832,6832,bash,ELSA-2017-1931,oracle:7,0:4.2.46-28.el7,oracle,,,
1397,6833,6833,bash,ELSA-2014-3092,oracle:7,0:4.2.45-5.el7_0.4.0.1,oracle,,,
1398,6834,6834,bash,ELSA-2014-3076,oracle:7,0:4.2.45-5.el7_0.2.0.1,oracle,,,
1399,6837,6837,bash,RHSA-2017:0725,centos:6,0:4.1.2-48.el6,centos,2016-09-16,,
1400,6838,6838,bash,RHSA-2014:1293,centos:6,0:4.1.2-15.el6_5.1,centos,2014-09-24,,
1401,6839,6839,bash,RHSA-2014:1306,centos:6,0:4.1.2-15.el6_5.2,centos,2014-09-24,,
1402,6842,6842,bash,RHSA-2017:1931,centos:7,0:4.2.46-28.el7,centos,,,
1403,6843,6843,bash,RHSA-2011:1073,centos:5,0:3.2-32.el5,centos,2008-08-13,,
1404,6846,6846,tk,ELSA-2008-0136,oracle:5,0:8.4.13-5.el5_1.1,oracle,,,
1405,6847,6847,tk,RHSA-2008:0136,centos:5,0:8.4.13-5.el5_1.1,centos,2007-09-21,,
